id,farmId,parcelIndex,cropType,harvestDate,quantity,unit,qualityGrade
428,146,0,"Sweet Potato","2022-03-21",22.36,"kg","Premium"
429,147,0,"Cucumber","2022-09-14",25.93,"kg","Premium"
430,147,0,"Cucumber","2023-07-03",29.82,"kg","Premium"
431,147,0,"Cucumber","2024-10-18",29.82,"kg","Premium"
432,147,0,"Cucumber","2022-05-02",25.93,"kg","Premium"
433,148,0,"Palay (Rice)","2023-05-28",10.12,"kg","Premium"
434,148,0,"Palay (Rice)","2022-10-01",8.58,"kg","Premium"
435,148,0,"Palay (Rice)","2022-07-22",8.58,"kg","Premium"
436,148,0,"Palay (Rice)","2023-02-19",9.01,"kg","Premium"
437,149,0,"Banana","2024-02-17",24.79,"kg","Premium"
438,149,0,"Banana","2023-10-11",24.57,"kg","Premium"
439,150,0,"Tomato","2024-09-07",66.83,"kg","Premium"
440,150,0,"Tomato","2022-08-02",54.78,"kg","Premium"
441,151,0,"Palay (Rice)","2024-07-03",12.04,"kg","Premium"
442,151,0,"Palay (Rice)","2024-06-23",12.84,"kg","Premium"
443,151,0,"Palay (Rice)","2024-10-07",13.19,"kg","Premium"
444,152,0,"Palay (Rice)","2023-04-12",30.20,"kg","Premium"
445,152,0,"Palay (Rice)","2024-07-01",26.49,"kg","Premium"
446,152,0,"Palay (Rice)","2024-01-27",30.45,"kg","Premium"
447,153,0,"Palay (Rice)","2023-07-06",17.53,"kg","Premium"
448,153,0,"Palay (Rice)","2022-05-03",16.54,"kg","Premium"
449,153,0,"Palay (Rice)","2022-10-23",16.54,"kg","Premium"
450,153,0,"Palay (Rice)","2022-06-09",16.54,"kg","Premium"
451,154,0,"Cucumber","2023-05-07",20.12,"kg","Premium"
452,154,0,"Cucumber","2022-06-05",18.98,"kg","Premium"
453,154,0,"Cucumber","2024-02-21",20.88,"kg","Premium"
454,155,0,"Corn","2022-07-28",17.28,"kg","Premium"
455,155,0,"Corn","2023-12-17",18.49,"kg","Premium"
456,155,0,"Corn","2024-12-23",20.22,"kg","Premium"
457,156,0,"Pepper","2022-09-03",15.88,"kg","Premium"
458,156,0,"Pepper","2023-04-17",17.31,"kg","Premium"
459,156,0,"Pepper","2023-06-09",18.10,"kg","Premium"
460,157,0,"Pepper","2022-10-12",13.97,"kg","Premium"
461,157,0,"Pepper","2022-02-09",13.97,"kg","Premium"
462,157,0,"Pepper","2023-10-19",14.81,"kg","Premium"
463,157,0,"Pepper","2024-03-27",14.81,"kg","Premium"
464,158,0,"Squash","2022-04-24",5.44,"kg","Premium"
465,158,0,"Squash","2022-03-17",5.44,"kg","Premium"
466,159,0,"Okra","2023-03-15",11.21,"kg","Premium"
467,159,0,"Okra","2023-03-22",10.61,"kg","Premium"
468,159,0,"Okra","2023-09-11",12.10,"kg","Premium"
469,160,0,"Squash","2023-01-04",19.69,"kg","Premium"
470,160,0,"Squash","2022-08-28",15.75,"kg","Premium"
471,160,0,"Squash","2023-03-12",16.69,"kg","Premium"
472,160,0,"Squash","2023-01-07",19.21,"kg","Premium"
473,161,0,"Cassava","2024-03-20",20.94,"kg","Premium"
474,161,0,"Cassava","2024-12-16",20.77,"kg","Premium"
475,162,0,"Okra","2024-01-22",5.04,"kg","Premium"
476,162,0,"Okra","2024-03-27",4.66,"kg","Premium"
477,163,0,"Cucumber","2023-04-23",12.11,"kg","Premium"
478,163,0,"Cucumber","2024-09-24",11.28,"kg","Premium"
479,163,0,"Cucumber","2024-01-28",11.90,"kg","Premium"
480,164,0,"Corn","2022-04-02",15.27,"kg","Premium"
481,164,0,"Corn","2024-02-02",17.11,"kg","Premium"
482,164,0,"Corn","2022-11-01",15.27,"kg","Premium"
483,165,0,"Palay (Rice)","2023-11-06",13.39,"kg","Premium"
484,165,0,"Palay (Rice)","2023-07-01",12.61,"kg","Premium"
485,165,0,"Palay (Rice)","2024-07-11",12.72,"kg","Premium"
486,166,0,"Pepper","2024-06-19",47.54,"kg","Premium"
487,166,0,"Pepper","2023-03-16",49.54,"kg","Premium"
488,166,0,"Pepper","2023-09-22",48.34,"kg","Premium"
489,166,0,"Pepper","2023-03-04",42.75,"kg","Premium"
490,167,0,"Corn","2022-05-21",13.40,"kg","Premium"
491,167,0,"Corn","2022-12-16",13.40,"kg","Premium"
492,168,0,"Papaya","2024-08-12",18.43,"kg","Premium"
493,168,0,"Papaya","2022-02-10",15.75,"kg","Premium"
494,168,0,"Papaya","2023-04-12",19.22,"kg","Premium"
495,168,0,"Papaya","2022-08-16",15.75,"kg","Premium"
496,169,0,"Cassava","2024-12-20",22.97,"kg","Premium"
497,169,0,"Cassava","2023-05-24",25.38,"kg","Premium"
498,169,0,"Cassava","2022-11-18",21.88,"kg","Premium"
499,169,0,"Cassava","2023-09-23",24.28,"kg","Premium"
500,170,0,"Pepper","2024-11-11",51.39,"kg","Premium"
501,170,0,"Pepper","2022-02-22",47.58,"kg","Premium"
502,170,0,"Pepper","2023-02-24",51.39,"kg","Premium"
503,170,0,"Pepper","2023-12-25",55.67,"kg","Premium"
504,171,0,"Palay (Rice)","2022-10-22",3.82,"kg","Premium"
505,171,0,"Palay (Rice)","2022-03-19",3.82,"kg","Premium"
506,172,0,"Banana","2024-02-15",18.60,"kg","Premium"
507,172,0,"Banana","2023-04-05",16.51,"kg","Premium"
508,173,0,"Cucumber","2024-07-16",23.10,"kg","Premium"
509,173,0,"Cucumber","2023-10-19",23.51,"kg","Premium"
510,174,0,"Corn","2024-07-23",6.72,"kg","Below Standard"
511,174,0,"Corn","2023-10-22",19.05,"kg","Premium"
512,175,0,"Banana","2023-02-19",31.33,"kg","Premium"
513,175,0,"Banana","2023-12-25",28.76,"kg","Premium"
514,176,0,"Palay (Rice)","2022-02-10",4.67,"kg","Premium"
515,176,0,"Palay (Rice)","2023-07-14",5.47,"kg","Premium"
516,176,0,"Palay (Rice)","2024-02-28",5.09,"kg","Premium"
517,177,0,"Cassava","2022-07-26",3.46,"kg","Premium"
518,177,0,"Cassava","2024-11-04",4.08,"kg","Premium"
519,177,0,"Cassava","2023-02-21",3.87,"kg","Premium"
520,177,0,"Cassava","2023-01-03",3.97,"kg","Premium"
521,178,0,"Cucumber","2024-09-11",14.84,"kg","Below Standard"
522,178,0,"Cucumber","2024-07-13",14.22,"kg","Below Standard"
523,179,0,"Pepper","2022-02-24",15.60,"kg","Premium"
524,179,0,"Pepper","2022-03-26",15.60,"kg","Premium"
525,179,0,"Pepper","2024-05-26",18.25,"kg","Premium"
526,180,0,"Cucumber","2022-06-05",52.33,"kg","Premium"
527,180,0,"Cucumber","2023-10-22",57.04,"kg","Premium"
528,181,0,"Okra","2022-08-07",15.87,"kg","Premium"
529,181,0,"Okra","2024-11-25",17.94,"kg","Premium"
530,182,0,"Cucumber","2024-10-07",21.43,"kg","Premium"
531,182,0,"Cucumber","2024-03-22",20.02,"kg","Premium"
532,183,0,"Squash","2024-05-20",5.89,"kg","Premium"
533,183,0,"Squash","2023-10-15",5.89,"kg","Premium"
534,183,0,"Squash","2023-09-03",6.33,"kg","Premium"
535,183,0,"Squash","2023-10-15",5.84,"kg","Premium"
536,184,0,"Squash","2022-05-20",18.05,"kg","Premium"
537,184,0,"Squash","2022-02-13",18.05,"kg","Premium"
538,185,0,"Cassava","2023-12-19",39.59,"kg","Premium"
539,185,0,"Cassava","2023-07-28",41.67,"kg","Premium"
540,186,0,"Squash","2022-04-13",20.53,"kg","Premium"
541,186,0,"Squash","2024-08-26",24.64,"kg","Premium"
542,186,0,"Squash","2023-05-07",23.82,"kg","Premium"
543,186,0,"Squash","2022-02-23",20.53,"kg","Premium"
544,187,0,"Banana","2023-06-10",15.85,"kg","Premium"
545,187,0,"Banana","2024-04-18",15.99,"kg","Premium"
546,187,0,"Banana","2022-02-13",14.28,"kg","Premium"
547,188,0,"Mango","2023-08-08",31.35,"kg","Premium"
548,188,0,"Mango","2022-08-05",28.50,"kg","Premium"
549,188,0,"Mango","2022-02-08",28.50,"kg","Premium"
550,188,0,"Mango","2022-04-02",28.50,"kg","Premium"
551,189,0,"Eggplant","2022-05-09",27.06,"kg","Premium"
552,189,0,"Eggplant","2022-11-07",27.06,"kg","Premium"
553,189,0,"Eggplant","2023-08-03",30.03,"kg","Premium"
554,190,0,"Palay (Rice)","2024-05-28",23.51,"kg","Premium"
555,190,0,"Palay (Rice)","2023-11-04",25.71,"kg","Premium"
556,190,0,"Palay (Rice)","2022-04-10",21.97,"kg","Premium"
557,191,0,"Squash","2024-12-20",15.33,"kg","Premium"
558,191,0,"Squash","2022-01-11",12.56,"kg","Premium"
559,191,0,"Squash","2022-01-05",12.56,"kg","Premium"
560,191,0,"Squash","2022-06-27",12.56,"kg","Premium"
561,192,0,"Okra","2022-09-03",15.23,"kg","Premium"
562,192,0,"Okra","2023-06-10",16.15,"kg","Premium"
563,193,0,"Squash","2022-11-14",16.31,"kg","Premium"
564,193,0,"Squash","2024-12-07",17.12,"kg","Premium"
565,194,0,"Eggplant","2023-02-04",50.27,"kg","Premium"
566,194,0,"Eggplant","2024-11-07",52.60,"kg","Premium"
567,194,0,"Eggplant","2024-06-24",54.93,"kg","Premium"
568,195,0,"Palay (Rice)","2023-07-08",31.39,"kg","Premium"
569,195,0,"Palay (Rice)","2024-08-26",31.13,"kg","Premium"
570,195,0,"Palay (Rice)","2023-05-10",31.13,"kg","Premium"
571,196,0,"Squash","2022-08-10",11.04,"kg","Premium"
572,196,0,"Squash","2024-06-12",12.26,"kg","Premium"
573,197,0,"Squash","2024-08-10",28.07,"kg","Premium"
574,197,0,"Squash","2024-07-01",28.79,"kg","Premium"
575,197,0,"Squash","2023-08-17",26.39,"kg","Premium"
576,198,0,"Mango","2023-05-11",9.21,"kg","Premium"
577,198,0,"Mango","2024-11-08",8.68,"kg","Premium"
578,199,0,"Palay (Rice)","2022-06-18",19.26,"kg","Premium"
579,199,0,"Palay (Rice)","2022-08-06",19.26,"kg","Premium"
580,200,0,"Palay (Rice)","2022-12-23",16.29,"kg","Premium"
581,200,0,"Palay (Rice)","2022-04-27",16.29,"kg","Premium"
582,201,0,"Corn","2023-03-10",14.22,"kg","Premium"
583,201,0,"Corn","2024-08-15",15.93,"kg","Premium"
584,201,0,"Corn","2022-09-16",13.17,"kg","Premium"
585,202,0,"Corn","2024-07-20",23.42,"kg","Premium"
586,202,0,"Corn","2024-04-22",23.01,"kg","Premium"
587,202,0,"Corn","2022-12-12",20.91,"kg","Premium"
588,203,0,"Squash","2023-03-21",22.76,"kg","Premium"
589,203,0,"Squash","2022-04-28",21.67,"kg","Premium"
590,203,0,"Squash","2023-08-02",24.49,"kg","Premium"
591,204,0,"Tomato","2024-11-18",40.71,"kg","Premium"
592,204,0,"Tomato","2022-12-08",37.01,"kg","Premium"
593,204,0,"Tomato","2023-06-15",44.41,"kg","Premium"
594,205,0,"Tomato","2022-03-04",39.80,"kg","Premium"
595,205,0,"Tomato","2023-06-02",46.57,"kg","Premium"
596,205,0,"Tomato","2024-01-11",42.59,"kg","Premium"
597,205,0,"Tomato","2023-04-06",45.77,"kg","Premium"
598,206,0,"Cucumber","2022-07-21",24.43,"kg","Premium"
599,206,0,"Cucumber","2022-03-03",24.43,"kg","Premium"
600,207,0,"Tomato","2022-01-03",29.74,"kg","Premium"
601,207,0,"Tomato","2024-05-17",31.52,"kg","Premium"
602,207,0,"Tomato","2023-12-18",33.90,"kg","Premium"
603,207,0,"Tomato","2023-04-21",32.71,"kg","Premium"
604,208,0,"Squash","2023-07-09",15.77,"kg","Premium"
605,208,0,"Squash","2023-10-11",15.26,"kg","Premium"
606,208,0,"Squash","2023-11-04",15.38,"kg","Premium"
607,209,0,"Cassava","2023-12-08",13.09,"kg","Premium"
608,209,0,"Cassava","2024-02-22",13.44,"kg","Premium"
609,209,0,"Cassava","2022-11-26",11.58,"kg","Premium"
610,209,0,"Cassava","2023-01-24",14.01,"kg","Premium"
611,210,0,"Mango","2024-10-15",48.84,"kg","Premium"
612,210,0,"Mango","2024-06-28",52.63,"kg","Premium"
613,210,0,"Mango","2022-05-23",42.10,"kg","Premium"
614,211,0,"Pepper","2022-06-09",66.45,"kg","Premium"
615,211,0,"Pepper","2022-10-20",66.45,"kg","Premium"
616,211,0,"Pepper","2022-08-25",66.45,"kg","Premium"
617,212,0,"Mango","2023-06-19",27.57,"kg","Premium"
618,212,0,"Mango","2023-05-21",27.09,"kg","Premium"
619,212,0,"Mango","2024-01-07",29.99,"kg","Premium"
620,212,0,"Mango","2023-01-18",26.36,"kg","Premium"
621,213,0,"Squash","2024-06-15",11.26,"kg","Premium"
622,213,0,"Squash","2022-08-18",9.46,"kg","Premium"
623,213,0,"Squash","2022-06-04",9.46,"kg","Premium"
624,213,0,"Squash","2023-10-20",10.03,"kg","Premium"
625,214,0,"Okra","2022-11-17",29.26,"kg","Premium"
626,214,0,"Okra","2023-03-25",31.61,"kg","Premium"
627,214,0,"Okra","2022-09-16",29.26,"kg","Premium"
628,215,0,"Okra","2024-12-09",10.79,"kg","Premium"
629,215,0,"Okra","2023-04-23",11.65,"kg","Premium"
630,215,0,"Okra","2023-12-23",10.70,"kg","Premium"
631,216,0,"Eggplant","2022-09-06",2.58,"kg","Premium"
632,216,0,"Eggplant","2022-11-17",2.58,"kg","Premium"
633,216,0,"Eggplant","2022-08-17",2.58,"kg","Premium"
634,217,0,"Squash","2022-09-09",5.76,"kg","Premium"
635,217,0,"Squash","2022-08-26",5.76,"kg","Premium"
636,217,0,"Squash","2023-02-25",6.86,"kg","Premium"
637,217,0,"Squash","2023-09-13",6.57,"kg","Premium"
638,218,0,"Squash","2024-03-21",15.75,"kg","Premium"
639,218,0,"Squash","2023-09-14",15.37,"kg","Premium"
640,218,0,"Squash","2022-11-13",12.81,"kg","Premium"
641,218,0,"Squash","2024-09-26",14.34,"kg","Premium"
642,219,0,"Squash","2022-06-03",14.03,"kg","Premium"
643,219,0,"Squash","2022-08-06",14.03,"kg","Premium"
644,220,0,"Eggplant","2023-07-18",25.78,"kg","Premium"
645,220,0,"Eggplant","2023-01-15",23.08,"kg","Premium"
646,221,0,"Pepper","2023-06-09",8.41,"kg","Premium"
647,221,0,"Pepper","2022-10-03",7.58,"kg","Premium"
648,222,0,"Banana","2024-08-20",32.66,"kg","Premium"
649,222,0,"Banana","2024-01-21",29.74,"kg","Premium"
650,222,0,"Banana","2023-02-22",32.92,"kg","Premium"
651,223,0,"Palay (Rice)","2024-11-22",31.90,"kg","Premium"
652,223,0,"Palay (Rice)","2024-03-05",33.84,"kg","Premium"
653,223,0,"Palay (Rice)","2024-05-20",32.46,"kg","Premium"
654,223,0,"Palay (Rice)","2024-06-26",34.67,"kg","Premium"
655,224,0,"Squash","2023-09-16",7.45,"kg","Premium"
656,224,0,"Squash","2024-10-08",7.73,"kg","Premium"
657,224,0,"Squash","2022-06-23",6.84,"kg","Premium"
658,225,0,"Cucumber","2022-09-04",24.43,"kg","Premium"
659,225,0,"Cucumber","2022-12-13",24.43,"kg","Premium"
660,226,0,"Palay (Rice)","2024-02-06",14.17,"kg","Premium"
661,226,0,"Palay (Rice)","2023-07-11",14.41,"kg","Premium"
662,227,0,"Pepper","2023-10-10",35.60,"kg","Premium"
663,227,0,"Pepper","2023-09-26",38.63,"kg","Premium"
664,227,0,"Pepper","2024-06-26",36.61,"kg","Premium"
665,227,0,"Pepper","2024-05-19",37.62,"kg","Premium"
666,228,0,"Mango","2022-04-27",74.19,"kg","Premium"
667,228,0,"Mango","2023-02-05",92.00,"kg","Premium"
668,228,0,"Mango","2024-10-25",84.58,"kg","Premium"
669,229,0,"Banana","2024-07-18",23.52,"kg","Premium"
670,229,0,"Banana","2022-03-09",19.93,"kg","Premium"
671,230,0,"Mango","2023-02-24",7.87,"kg","Premium"
672,230,0,"Mango","2024-11-10",7.61,"kg","Premium"
673,230,0,"Mango","2023-12-06",8.20,"kg","Premium"
674,231,0,"Palay (Rice)","2022-05-02",16.99,"kg","Premium"
675,231,0,"Palay (Rice)","2022-07-19",16.99,"kg","Premium"
676,232,0,"Eggplant","2022-06-22",15.19,"kg","Premium"
677,232,0,"Eggplant","2024-10-19",9.01,"kg","Below Standard"
678,232,0,"Eggplant","2022-05-17",15.19,"kg","Premium"
679,233,0,"Mango","2022-11-18",19.47,"kg","Premium"
680,233,0,"Mango","2022-11-04",19.47,"kg","Premium"
681,233,0,"Mango","2024-11-05",14.33,"kg","Standard"
682,234,0,"Okra","2024-04-28",58.72,"kg","Premium"
683,234,0,"Okra","2022-09-03",51.51,"kg","Premium"
684,234,0,"Okra","2023-06-11",62.33,"kg","Premium"
685,235,0,"Tomato","2022-08-09",18.99,"kg","Premium"
686,235,0,"Tomato","2024-01-22",22.98,"kg","Premium"
687,235,0,"Tomato","2023-12-27",20.89,"kg","Premium"
688,235,0,"Tomato","2022-02-22",18.99,"kg","Premium"
689,236,0,"Palay (Rice)","2024-12-22",29.84,"kg","Premium"
690,236,0,"Palay (Rice)","2022-08-19",27.89,"kg","Premium"
691,236,0,"Palay (Rice)","2023-05-09",34.58,"kg","Premium"
692,236,0,"Palay (Rice)","2024-12-05",34.86,"kg","Premium"
693,237,0,"Banana","2023-05-19",20.08,"kg","Premium"
694,237,0,"Banana","2024-08-01",18.36,"kg","Premium"
695,237,0,"Banana","2024-11-18",20.08,"kg","Premium"
696,237,0,"Banana","2023-11-17",20.59,"kg","Premium"
697,238,0,"Pepper","2024-03-24",22.28,"kg","Premium"
698,238,0,"Pepper","2022-04-18",19.04,"kg","Premium"
699,239,0,"Mango","2022-11-28",14.57,"kg","Premium"
700,239,0,"Mango","2023-11-27",15.59,"kg","Premium"
701,239,0,"Mango","2023-01-01",16.32,"kg","Premium"
702,239,0,"Mango","2024-06-19",17.78,"kg","Premium"
703,240,0,"Okra","2024-10-28",9.86,"kg","Premium"
704,240,0,"Okra","2022-03-27",9.04,"kg","Premium"
705,240,0,"Okra","2023-04-20",11.30,"kg","Premium"
706,241,0,"Mango","2024-04-26",13.83,"kg","Premium"
707,241,0,"Mango","2023-02-02",14.48,"kg","Premium"
708,242,0,"Sweet Potato","2023-08-24",12.61,"kg","Premium"
709,242,0,"Sweet Potato","2024-12-10",13.51,"kg","Premium"
710,242,0,"Sweet Potato","2024-09-06",12.61,"kg","Premium"
711,243,0,"Tomato","2022-03-05",22.50,"kg","Premium"
712,243,0,"Tomato","2022-03-17",22.50,"kg","Premium"
713,243,0,"Tomato","2024-12-22",25.42,"kg","Premium"
714,243,0,"Tomato","2023-09-06",25.20,"kg","Premium"
715,244,0,"Pepper","2024-02-04",7.16,"kg","Premium"
716,244,0,"Pepper","2024-09-13",7.48,"kg","Premium"
717,244,0,"Pepper","2023-01-19",7.16,"kg","Premium"
718,245,0,"Palay (Rice)","2022-03-13",12.86,"kg","Premium"
719,245,0,"Palay (Rice)","2023-04-03",15.82,"kg","Premium"
720,245,0,"Palay (Rice)","2022-11-22",12.86,"kg","Premium"
721,245,0,"Palay (Rice)","2022-03-06",12.86,"kg","Premium"
722,246,0,"Mango","2024-08-08",28.23,"kg","Premium"
723,246,0,"Mango","2022-09-16",24.13,"kg","Premium"
724,247,0,"Mango","2023-07-16",29.08,"kg","Premium"
725,247,0,"Mango","2023-10-13",27.38,"kg","Premium"
726,247,0,"Mango","2022-11-10",24.23,"kg","Premium"
727,247,0,"Mango","2023-06-12",28.83,"kg","Premium"
728,248,0,"Eggplant","2023-05-13",64.66,"kg","Premium"
729,248,0,"Eggplant","2023-10-14",59.73,"kg","Premium"
730,248,0,"Eggplant","2023-07-19",61.37,"kg","Premium"
731,248,0,"Eggplant","2024-11-09",65.75,"kg","Premium"
732,249,0,"Cucumber","2023-09-09",29.23,"kg","Premium"
733,249,0,"Cucumber","2023-01-25",31.04,"kg","Premium"
734,250,0,"Tomato","2024-07-20",26.56,"kg","Premium"
735,250,0,"Tomato","2022-12-05",23.92,"kg","Premium"
736,250,0,"Tomato","2022-04-01",23.92,"kg","Premium"
737,251,0,"Pepper","2023-03-16",15.52,"kg","Premium"
738,251,0,"Pepper","2022-03-14",13.49,"kg","Premium"
739,252,0,"Squash","2022-07-23",6.84,"kg","Premium"
740,252,0,"Squash","2022-09-13",6.84,"kg","Premium"
741,252,0,"Squash","2022-05-03",6.84,"kg","Premium"
742,253,0,"Tomato","2023-10-10",45.78,"kg","Premium"
743,253,0,"Tomato","2022-07-09",40.51,"kg","Premium"
744,254,0,"Pepper","2024-02-07",9.54,"kg","Premium"
745,254,0,"Pepper","2023-05-22",9.38,"kg","Premium"
746,255,0,"Sweet Potato","2024-05-21",5.47,"kg","Premium"
747,255,0,"Sweet Potato","2024-02-22",5.32,"kg","Premium"
748,255,0,"Sweet Potato","2022-06-12",5.02,"kg","Premium"
749,256,0,"Pepper","2024-12-10",29.32,"kg","Premium"
750,256,0,"Pepper","2022-09-27",24.64,"kg","Premium"
751,256,0,"Pepper","2022-06-06",24.64,"kg","Premium"
752,256,0,"Pepper","2023-09-28",26.86,"kg","Premium"
753,257,0,"Pepper","2022-02-21",31.87,"kg","Premium"
754,257,0,"Pepper","2022-11-04",31.87,"kg","Premium"
755,258,0,"Sweet Potato","2022-05-25",35.48,"kg","Premium"
756,258,0,"Sweet Potato","2022-05-19",35.48,"kg","Premium"
757,258,0,"Sweet Potato","2024-04-02",42.93,"kg","Premium"
758,258,0,"Sweet Potato","2023-01-21",39.03,"kg","Premium"
759,259,0,"Cucumber","2024-09-11",3.77,"kg","Premium"
760,259,0,"Cucumber","2023-01-04",3.91,"kg","Premium"
761,260,0,"Mango","2024-06-12",20.21,"kg","Premium"
762,260,0,"Mango","2023-06-08",17.94,"kg","Premium"
763,260,0,"Mango","2023-02-08",19.72,"kg","Premium"
764,261,0,"Squash","2023-02-13",20.27,"kg","Premium"
765,261,0,"Squash","2024-12-14",20.63,"kg","Premium"
766,261,0,"Squash","2023-09-18",20.81,"kg","Premium"
767,261,0,"Squash","2023-11-26",19.55,"kg","Premium"
768,262,0,"Palay (Rice)","2024-03-13",29.26,"kg","Premium"
769,262,0,"Palay (Rice)","2022-01-24",25.01,"kg","Premium"
770,262,0,"Palay (Rice)","2023-10-22",30.51,"kg","Premium"
771,262,0,"Palay (Rice)","2022-08-10",25.01,"kg","Premium"
772,263,0,"Tomato","2024-05-02",78.68,"kg","Premium"
773,263,0,"Tomato","2022-01-02",72.18,"kg","Premium"
774,264,0,"Eggplant","2024-08-08",24.12,"kg","Premium"
775,264,0,"Eggplant","2023-08-27",21.13,"kg","Premium"
776,265,0,"Eggplant","2022-06-09",22.89,"kg","Premium"
777,265,0,"Eggplant","2024-06-13",27.24,"kg","Premium"
778,265,0,"Eggplant","2022-05-03",22.89,"kg","Premium"
779,265,0,"Eggplant","2024-07-07",27.01,"kg","Premium"
780,266,0,"Cucumber","2023-11-26",3.58,"kg","Premium"
781,266,0,"Cucumber","2024-09-22",3.81,"kg","Premium"
782,266,0,"Cucumber","2024-07-15",3.84,"kg","Premium"
783,267,0,"Mango","2024-08-24",27.94,"kg","Premium"
784,267,0,"Mango","2022-06-15",23.88,"kg","Premium"
785,267,0,"Mango","2024-07-07",13.49,"kg","Below Standard"
786,268,0,"Corn","2023-08-14",26.43,"kg","Premium"
787,268,0,"Corn","2024-12-06",27.19,"kg","Premium"
788,268,0,"Corn","2022-01-12",25.17,"kg","Premium"
789,269,0,"Okra","2022-08-26",14.88,"kg","Premium"
790,269,0,"Okra","2023-05-12",18.01,"kg","Premium"
791,270,0,"Eggplant","2024-08-20",61.27,"kg","Premium"
792,270,0,"Eggplant","2022-06-11",51.93,"kg","Premium"
793,270,0,"Eggplant","2024-01-23",62.31,"kg","Premium"
794,270,0,"Eggplant","2023-03-16",56.60,"kg","Premium"
795,271,0,"Palay (Rice)","2023-10-03",28.00,"kg","Premium"
796,271,0,"Palay (Rice)","2023-11-04",27.02,"kg","Premium"
797,272,0,"Mango","2022-05-09",18.14,"kg","Premium"
798,272,0,"Mango","2024-08-22",22.68,"kg","Premium"
799,272,0,"Mango","2022-05-24",18.14,"kg","Premium"
800,272,0,"Mango","2022-08-27",18.14,"kg","Premium"
801,273,0,"Palay (Rice)","2023-11-08",9.25,"kg","Premium"
802,273,0,"Palay (Rice)","2022-07-12",7.65,"kg","Premium"
803,273,0,"Palay (Rice)","2023-11-25",9.56,"kg","Premium"
804,274,0,"Banana","2023-07-27",26.26,"kg","Premium"
805,274,0,"Banana","2023-10-07",23.89,"kg","Premium"
806,274,0,"Banana","2022-03-16",21.53,"kg","Premium"
807,274,0,"Banana","2022-11-13",21.53,"kg","Premium"
808,275,0,"Papaya","2023-08-08",19.66,"kg","Premium"
809,275,0,"Papaya","2023-12-07",17.37,"kg","Premium"
810,275,0,"Papaya","2024-02-18",17.53,"kg","Premium"
811,276,0,"Palay (Rice)","2022-09-28",2.53,"kg","Premium"
812,276,0,"Palay (Rice)","2022-10-25",2.53,"kg","Premium"
813,276,0,"Palay (Rice)","2023-12-28",2.81,"kg","Premium"
814,276,0,"Palay (Rice)","2024-11-23",3.06,"kg","Premium"
815,277,0,"Banana","2024-10-10",7.92,"kg","Premium"
816,277,0,"Banana","2023-03-17",7.99,"kg","Premium"
817,278,0,"Palay (Rice)","2022-05-14",16.61,"kg","Premium"
818,278,0,"Palay (Rice)","2023-11-07",20.76,"kg","Premium"
819,279,0,"Eggplant","2022-10-17",41.41,"kg","Premium"
820,279,0,"Eggplant","2024-03-27",47.62,"kg","Premium"
821,279,0,"Eggplant","2022-07-03",41.41,"kg","Premium"
822,279,0,"Eggplant","2022-08-18",41.41,"kg","Premium"
823,280,0,"Pepper","2022-07-13",7.48,"kg","Premium"
824,280,0,"Pepper","2022-03-14",7.48,"kg","Premium"
825,281,0,"Papaya","2022-11-27",7.47,"kg","Premium"
826,281,0,"Papaya","2023-03-05",9.19,"kg","Premium"
827,282,0,"Okra","2022-02-02",15.37,"kg","Premium"
828,282,0,"Okra","2024-05-19",18.75,"kg","Premium"
829,282,0,"Okra","2023-05-07",16.45,"kg","Premium"
830,283,0,"Banana","2024-09-11",7.46,"kg","Premium"
831,283,0,"Banana","2023-08-01",7.28,"kg","Premium"
832,283,0,"Banana","2024-04-07",6.92,"kg","Premium"
833,284,0,"Pepper","2023-09-06",65.73,"kg","Premium"
834,284,0,"Pepper","2022-12-01",54.78,"kg","Premium"
835,284,0,"Pepper","2022-08-28",54.78,"kg","Premium"
836,285,0,"Palay (Rice)","2022-06-16",13.90,"kg","Premium"
837,285,0,"Palay (Rice)","2024-06-04",17.24,"kg","Premium"
838,285,0,"Palay (Rice)","2022-04-21",13.90,"kg","Premium"
839,286,0,"Eggplant","2023-01-06",77.60,"kg","Premium"
